"twt_id","srvy_tp","subm_dt","both","new","newboth","st_ct","hhs","ppl","wp_prblm_taste_rcd","wp_prblm_smell_rcd","wp_prblm_color_rcd","wp_prblm_cloudy_rcd","ho_diar_rcd","ho_typh_rcd","ho_malr_rcd","ho_dysn_rcd","ho_resp_rcd","ho_skin_rcd","ho_eyin_rcd","ho_wrms_rcd","ho_dk_rcd","ft_lt_30M","ft_30_60M","ft_gt_120M","ft_gt_60M","ft_gt_180M","ftch_tm_NA","sf_NoBush","sf_ImpLatr","sf_Pit","sf_Latr","sf_.NoNghbr","func_wp","func_wq","strd_fees","ecoli_risk_l","ecoli_risk_i","ecoli_risk_h","ecoli_risk_v"
826303,"b","2010-03-08",1,0,"01",1,48,255,0,0,0.541666666666667,0,0.229166666666667,0,0,0,0.395833333333333,0.0416666666666667,0,0.395833333333333,0,0.125,0.3125,0.25,0.166666666666667,0.145833333333333,0,0.1875,0.0625,0.75,0,0,0,0,0,0,0,0,0
826303,"m","2016-09-27",1,0,"01",1,24,146,0,0,0,0,0,0.125,0.666666666666667,0,0.25,0.25,0.125,0.0416666666666667,0,0.5,0.5,0,0,0,0,0,0,0.375,0.5,0.125,1,1,204000,1,0,0,0
826310,"b","2010-09-08",1,0,"01",1,52,297,0,0.0192307692307692,0.923076923076923,0,0.134615384615385,0,0,0,0.211538461538462,0.0961538461538462,0,0.211538461538462,0,0,0.134615384615385,0.173076923076923,0.653846153846154,0.0384615384615385,0,0.0961538461538462,0.115384615384615,0.788461538461538,0,0,0,0,0,0,0,0,0
826310,"m","2015-12-15",1,0,"01",1,10,56,0,0,0,0,0,0.2,0.4,0,0.6,0.3,0,0.2,0,0.3,0.7,0,0,0,0,0,0,0,1,0,0.75,1,125000,1,0,0,0
826327,"b","2010-01-09",1,0,"01",1,41,297,0,0,0.51219512195122,0,0.414634146341463,0,0,0,0.390243902439024,0.0731707317073171,0,0.390243902439024,0,0.219512195121951,0.24390243902439,0.146341463414634,0.390243902439024,0,0,0.219512195121951,0.0487804878048781,0.731707317073171,0,0,0,0,0,0,0,0,0
826327,"m","2015-09-30",1,0,"01",1,20,114,0,0,0,0,0.05,0.25,0.8,0,0.25,0.1,0.05,0.05,0,0.6,0.4,0,0,0,0,0,0.1,0.45,0.4,0.05,1,0.5,15000,0,0,0,1
826334,"b","2010-09-20",1,0,"01",1,40,175,0,0.05,0.45,0,0.2,0,0,0,0.425,0.125,0,0.425,0,0,0.125,0.1,0.775,0,0,0.125,0.05,0.825,0,0,0,0,0,0,0,0,0
826334,"m","2015-11-23",1,0,"01",1,8,42,0,0,0,0,0.125,0.125,0.75,0,0.25,0.375,0,0,0,0.875,0.125,0,0,0,0,0,0,0.125,0.875,0,1,1,365000,0,0,1,0
826341,"b","2010-06-10",1,0,"01",1,50,260,0.06,0.26,0.68,0,0.16,0,0,0,0.5,0.16,0,0.5,0,0.06,0.4,0.14,0.38,0.02,0,0.2,0.1,0.7,0,0,0,0,0,0,0,0,0
826341,"m","2015-12-17",1,0,"01",1,9,57,0,0,0,0.222222222222222,0,0,0.666666666666667,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0.111111111111111,0.777777777777778,0.111111111111111,1,0.666666666666667,130000,1,0,0,0
826358,"b","2010-09-30",1,0,"01",1,50,276,0.5,0,0.5,0,0.14,0,0,0,0.54,0.08,0,0.54,0,0.04,0.44,0.16,0.28,0.08,0,0.18,0.08,0.74,0,0,0,0,0,0,0,0,0
826358,"m","2015-12-11",1,0,"01",1,6,52,0,0,0,0,0,0,0.5,0,0.333333333333333,0,0,0,0.166666666666667,1,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,1,1,360000,1,0,0,0
826365,"b","2010-06-11",1,0,"01",1,30,168,0,0,0,0,0.366666666666667,0,0,0,0.0333333333333333,0,0,0.0333333333333333,0,0.533333333333333,0.466666666666667,0,0,0,0,0.233333333333333,0,0.766666666666667,0,0,0,0,0,0,0,0,0
826365,"m","2015-12-09",1,0,"01",1,10,86,0,0,0,0,0,0,0.3,0,0.7,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0.4,0.6,0,1,0.666666666666667,195000,1,0,0,0
826372,"b","2010-01-11",1,0,"01",1,50,276,0.02,0,0.98,0,0.2,0,0,0,0.3,0.14,0,0.3,0,0,0.32,0.18,0.5,0,0,0.4,0.02,0.58,0,0,0,0,0,0,0,0,0
826372,"m","2016-03-04",1,0,"01",1,12,65,0,0,0,0,0.0833333333333333,0.416666666666667,0.666666666666667,0,0.666666666666667,0.166666666666667,0.166666666666667,0.0833333333333333,0,0.416666666666667,0.583333333333333,0,0,0,0,0,0,0.25,0.75,0,1,1,1300000,1,0,0,0
826389,"b","2010-10-11",1,0,"01",1,40,251,0.1,0.125,0.775,0,0.2,0,0,0,0.2,0.15,0,0.2,0,0.05,0.4,0,0.55,0,0,0.25,0.15,0.6,0,0,0,0,0,0,0,0,0
826389,"m","2016-03-18",1,0,"01",1,10,85,0,0,0,0,0,0,0.8,0,0.3,0,0.1,0.1,0.1,0.4,0.6,0,0,0,0,0,0,0.1,0.9,0,1,1,80000,1,0,0,0
826396,"b","2010-11-22",1,0,"01",1,40,257,0.1,0.1,0.8,0,0.3,0,0,0,0.425,0.2,0,0.425,0,0.1,0.4,0,0.5,0,0,0.125,0.05,0.825,0,0,0,0,0,0,0,0,0
826396,"m","2015-12-16",1,0,"01",1,8,38,0,0,0,0,0.25,0.25,0.375,0,0.375,0.125,0.25,0.375,0,1,0,0,0,0,0,0,0,0,0.75,0.25,1,1,30000,0,0,1,0
826406,"b","2010-11-24",1,0,"01",1,44,244,0,0.545454545454545,0.454545454545455,0,0.0909090909090909,0,0,0,0.386363636363636,0.0454545454545455,0,0.386363636363636,0,0.0909090909090909,0.25,0.0681818181818182,0.5,0.0909090909090909,0,0.0681818181818182,0.0909090909090909,0.840909090909091,0,0,0,0,0,0,0,0,0
826406,"m","2016-03-08",1,0,"01",1,50,273,0,0,0,0,0,0.16,0.98,0,0.02,0,0,0,0,0.52,0.46,0,0.02,0,0,0.06,0.02,0.16,0.66,0.1,1,0.666666666666667,0,0,0,0,1
826413,"b","2010-03-12",1,0,"01",1,52,272,0.134615384615385,0.346153846153846,0.519230769230769,0,0.442307692307692,0,0,0,0.134615384615385,0,0,0.134615384615385,0,0,0.365384615384615,0.173076923076923,0.461538461538462,0,0,0.115384615384615,0.0384615384615385,0.846153846153846,0,0,0,0,0,0,0,0,0
826413,"m","2016-02-12",1,0,"01",1,10,48,0,0,0,0,0.1,0.1,0.1,0,0.2,0.1,0.3,0.5,0,0.4,0.6,0,0,0,0,0,0,0.2,0.8,0,0.75,1,222000,1,0,0,0
826420,"b","2011-01-21",1,0,"01",1,40,172,0.075,0.05,0.725,0,0.15,0,0,0,0.25,0,0,0.25,0,0,0.35,0.4,0.25,0,0,0.075,0.25,0.675,0,0,0,0,0,0,0,0,0
826420,"m","2016-02-16",1,0,"01",1,9,41,0,0,0,0,0.111111111111111,0,0.333333333333333,0,0.444444444444444,0.222222222222222,0.111111111111111,0,0,0.444444444444444,0.555555555555556,0,0,0,0,0,0.222222222222222,0,0.666666666666667,0.111111111111111,0.75,1,17000,1,0,0,0
826437,"b","2011-01-24",1,0,"01",1,45,288,0,0,0.555555555555556,0,0.4,0,0,0,0.377777777777778,0.0888888888888889,0,0.377777777777778,0,0,0.288888888888889,0.0666666666666667,0.644444444444444,0,0,0.0222222222222222,0.311111111111111,0.666666666666667,0,0,0,0,0,0,0,0,0
826437,"m","2016-01-14",1,0,"01",1,33,232,0,0,0,0.0303030303030303,0.151515151515152,0.0606060606060606,0.696969696969697,0,0.151515151515152,0,0.151515151515152,0.454545454545455,0.0303030303030303,0.696969696969697,0.303030303030303,0,0,0,0,0,0,0.393939393939394,0.575757575757576,0.0303030303030303,0.833333333333333,1,156000,1,0,0,0
826444,"m","2016-03-14",0,0,"00",1,9,44,0.111111111111111,0.222222222222222,0.222222222222222,0.555555555555556,0.111111111111111,0.333333333333333,0.555555555555556,0,0.666666666666667,0.111111111111111,0,0.111111111111111,0,0,1,0,0,0,0,0,0,0,0.888888888888889,0.111111111111111,0,0.5,130000,0,1,0,0
826451,"b","2011-01-03",1,0,"01",1,60,246,0.0666666666666667,0,0.933333333333333,0,0.0833333333333333,0,0,0,0.15,0.116666666666667,0,0.15,0,0,0.45,0,0.55,0,0,0.35,0.566666666666667,0.0833333333333333,0,0,0,0,0,0,0,0,0
826451,"m","2015-10-29",1,0,"01",1,11,80,0,0,0,0,0,0,0.727272727272727,0,0.0909090909090909,0,0,0,0.181818181818182,0.363636363636364,0.636363636363636,0,0,0,0,0,0,0.363636363636364,0.545454545454545,0.0909090909090909,1,1,650000,1,0,0,0
826468,"b","2011-03-03",1,0,"01",1,40,224,0,0,0.675,0,0.35,0,0,0,0.4,0.1,0,0.4,0,0.05,0.725,0,0.225,0,0,0.425,0.175,0.4,0,0,0,0,0,0,0,0,0
826468,"m","2015-10-30",1,0,"01",1,11,72,0,0,0,0,0,0,0.727272727272727,0,0.0909090909090909,0,0,0,0.272727272727273,0.545454545454545,0.454545454545455,0,0,0,0,0,0,0,0.909090909090909,0.0909090909090909,1,1,2e+05,1,0,0,0
826475,"m","2016-03-30",0,0,"00",1,2,10,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,55000,1,0,0,0
826482,"b","2011-03-14",1,0,"01",1,45,221,0,0,1,0,0.222222222222222,0,0,0,0.511111111111111,0.0222222222222222,0,0.511111111111111,0,0.0222222222222222,0.533333333333333,0,0.444444444444444,0,0,0.288888888888889,0.0222222222222222,0.688888888888889,0,0,0,0,0,0,0,0,0
826482,"m","2016-04-01",1,0,"01",1,10,43,0,0,0,0,0,0.2,0.5,0,0.3,0.3,0,0.3,0,0.6,0.4,0,0,0,0,0,0,0.2,0.8,0,1,0.6,78000,1,0,0,0
826499,"b","2011-03-31",1,0,"01",1,52,277,0.0576923076923077,0,0.942307692307692,0,0.442307692307692,0,0,0,0,0.134615384615385,0,0,0,0.115384615384615,0.615384615384615,0,0.269230769230769,0,0,0.288461538461538,0.0769230769230769,0.615384615384615,0.0192307692307692,0,0,0,0,0,0,0,0
826499,"m","2016-11-14",1,0,"01",1,36,245,0,0,0,0,0.0277777777777778,0.0277777777777778,0.722222222222222,0,0.25,0.0833333333333333,0.138888888888889,0.194444444444444,0.0277777777777778,0.361111111111111,0.638888888888889,0,0,0,0,0,0.0833333333333333,0.25,0.555555555555556,0.111111111111111,0.666666666666667,1,0,1,0,0,0
826509,"b","2011-10-05",1,0,"01",1,52,297,0,0.0769230769230769,0.519230769230769,0,0.403846153846154,0,0,0,0,0.173076923076923,0,0,0,0,0.365384615384615,0.115384615384615,0.519230769230769,0,0,0.384615384615385,0.0384615384615385,0.576923076923077,0,0,0,0,0,0,0,0,0
826509,"m","2015-10-06",1,0,"01",1,17,98,0,0,0,0,0,0.176470588235294,1,0,0,0.117647058823529,0.176470588235294,0.294117647058824,0,0.588235294117647,0.411764705882353,0,0,0,0,0,0,0.235294117647059,0.588235294117647,0.176470588235294,0.75,0.75,203000,0,0,0,1
826516,"m","2015-10-30",0,0,"00",1,9,59,0,0,0,0.222222222222222,0.111111111111111,0.222222222222222,0.666666666666667,0,0,0.222222222222222,0.222222222222222,0.222222222222222,0,0.777777777777778,0.222222222222222,0,0,0,0,0,0,0,0.777777777777778,0.222222222222222,0.75,1,94000,1,0,0,0
826523,"b","2011-05-16",1,0,"01",1,45,240,0.4,0.266666666666667,0.0222222222222222,0,0.644444444444444,0,0,0,0,0.0666666666666667,0,0,0,0.244444444444444,0.444444444444444,0.0444444444444444,0.222222222222222,0.0444444444444444,0,0.355555555555556,0.0888888888888889,0.555555555555556,0,0,0,0,0,0,0,0,0
826523,"m","2016-01-14",1,0,"01",1,9,49,0,0,0,0,0.111111111111111,0.333333333333333,0.555555555555556,0,0.444444444444444,0.222222222222222,0.222222222222222,0.222222222222222,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0.111111111111111,0,0.555555555555556,0.333333333333333,1,1,105000,0,1,0,0
826530,"b","2011-05-23",1,0,"01",1,68,364,0,0,0.220588235294118,0,0.235294117647059,0,0,0,0,0.0294117647058824,0,0,0,0.0735294117647059,0.264705882352941,0.294117647058824,0.294117647058824,0.0735294117647059,0,0.411764705882353,0.0735294117647059,0.514705882352941,0,0,0,0,0,0,0,0,0
826530,"m","2015-09-29",1,0,"01",1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.666666666666667,80000,0,0,1,0
826547,"b","2011-05-26",1,0,"01",1,68,312,0,0,0.838235294117647,0,0.338235294117647,0,0,0,0,0.176470588235294,0,0,0,0.0735294117647059,0.205882352941176,0.220588235294118,0.308823529411765,0.191176470588235,0,0.397058823529412,0.0588235294117647,0.544117647058823,0,0,0,0,0,0,0,0,0
826547,"m","2016-11-22",1,0,"01",1,38,204,0,0,0,0,0,0,0.894736842105263,0,0.0789473684210526,0.263157894736842,0.0526315789473684,0.0263157894736842,0.0789473684210526,0.736842105263158,0.263157894736842,0,0,0,0,0,0.0263157894736842,0.0263157894736842,0.947368421052632,0,1,1,3e+05,1,0,0,0
826554,"b","2011-05-30",1,0,"01",1,52,256,0,0,0.423076923076923,0,0.365384615384615,0,0,0,0,0.0961538461538462,0,0,0,0.0576923076923077,0.192307692307692,0.0384615384615385,0.307692307692308,0.403846153846154,0,0.423076923076923,0.0576923076923077,0.519230769230769,0,0,0,0,0,0,0,0,0
826554,"m","2015-09-30",1,0,"01",1,20,115,0,0,0,0,0,0.15,0.7,0,0.4,0.25,0.2,0.25,0.05,0.35,0.65,0,0,0,0,0,0.05,0.4,0.55,0,0.666666666666667,0.666666666666667,373000,0,1,0,0
826561,"b","2011-01-08",1,0,"01",1,42,212,0,0.0238095238095238,0.976190476190476,0,0.261904761904762,0,0,0,0,0.0476190476190476,0,0,0,0.357142857142857,0.619047619047619,0,0.0238095238095238,0,0,0.523809523809524,0.0238095238095238,0.452380952380952,0,0,0,0,0,0,0,0,0
826561,"m","2015-09-22",1,0,"01",1,10,63,0,0,0,0,0.3,0.3,0.6,0,0,0,0.3,0.3,0,0.6,0.4,0,0,0,0,0,0,0.3,0.5,0.2,0.75,0.666666666666667,30000,1,0,0,0
826578,"b","2011-08-17",1,0,"01",1,37,178,0,0,0,0,0.0810810810810811,0,0,0,0,0,0,0,0,0,0.27027027027027,0.0810810810810811,0.513513513513513,0.135135135135135,0,0.243243243243243,0.0540540540540541,0.675675675675676,0.027027027027027,0,0,0,0,0,0,0,0
826578,"m","2016-09-27",1,0,"01",1,19,122,0,0.105263157894737,0.0526315789473684,0,0.0526315789473684,0.263157894736842,0.684210526315789,0,0.157894736842105,0.210526315789474,0.105263157894737,0.0526315789473684,0,0.526315789473684,0.473684210526316,0,0,0,0,0,0.105263157894737,0.368421052631579,0.368421052631579,0.157894736842105,0.833333333333333,1,12000,0,1,0,0
826585,"b","2011-01-09",1,0,"01",1,49,251,0,0,1,0,0.489795918367347,0,0,0,0,0.102040816326531,0,0,0,0.489795918367347,0.408163265306122,0,0.102040816326531,0,0,0.306122448979592,0.0408163265306122,0.653061224489796,0,0,0,0,0,0,0,0,0
826585,"m","2015-10-06",1,0,"01",1,16,94,0,0,0,0,0,0,0.875,0,0.0625,0.125,0.1875,0.0625,0.0625,0.625,0.375,0,0,0,0,0,0,0.125,0.8125,0.0625,1,0.5,0,0,1,0,0
826592,"b","2011-08-09",1,0,"01",1,39,162,0,0,1,0,0.0256410256410256,0,0,0,0,0,0,0,0,0.128205128205128,0.333333333333333,0.102564102564103,0.435897435897436,0,0,0,0.538461538461538,0.461538461538462,0,0,0,0,0,0,0,0,0
826592,"m","2015-10-16",1,0,"01",1,8,46,0,0,0,0,0,0,0.625,0,0.25,0,0,0,0.125,0.875,0.125,0,0,0,0,0,0,0,0.875,0.125,1,1,30000,0,0,1,0
826602,"b","2011-09-28",1,0,"01",1,63,301,0,0,1,0,0.412698412698413,0,0,0,0,0.158730158730159,0,0,0,0.619047619047619,0.174603174603175,0,0.206349206349206,0,0,0.492063492063492,0,0.507936507936508,0,0,0,0,0,0,0,0,0
826602,"m","2015-10-13",1,0,"01",1,11,47,0,0,0,0,0,0.363636363636364,1,0.0909090909090909,0,0,0.181818181818182,0.272727272727273,0,0.454545454545455,0.545454545454545,0,0,0,0,0,0,0.181818181818182,0.272727272727273,0.545454545454545,1,0.666666666666667,3e+05,1,0,0,0
826619,"b","2011-04-10",1,0,"01",1,59,302,0,0.542372881355932,0.457627118644068,0,0.559322033898305,0,0,0,0,0.0508474576271186,0,0,0,0.542372881355932,0.338983050847458,0,0.11864406779661,0,0,0.711864406779661,0,0.288135593220339,0,0,0,0,0,0,0,0,0
826619,"m","2015-12-16",1,0,"01",1,12,58,0,0,0,0,0,0.0833333333333333,0.333333333333333,0,0.333333333333333,0.583333333333333,0.0833333333333333,0.166666666666667,0,0.583333333333333,0.416666666666667,0,0,0,0,0,0,0.0833333333333333,0.666666666666667,0.25,0.75,1,141000,1,0,0,0
826626,"b","2011-11-25",1,0,"01",1,53,253,0,0,0.433962264150943,0,0.169811320754717,0,0,0,0,0.0377358490566038,0,0,0,0,0.264150943396226,0.0943396226415094,0.60377358490566,0.0377358490566038,0,0.264150943396226,0.150943396226415,0.584905660377358,0,0,0,0,0,0,0,0,0
826626,"m","2016-12-02",1,0,"01",1,27,160,0,0,0,0,0,0,0.703703703703704,0,0.185185185185185,0,0.111111111111111,0.0740740740740741,0.0740740740740741,0.666666666666667,0.333333333333333,0,0,0,0,0,0.037037037037037,0.037037037037037,0.851851851851852,0.0740740740740741,0.833333333333333,0.666666666666667,135000,0,0,1,0
826633,"m","2015-11-30",0,0,"00",1,14,96,0,0,0,0,0,0,0.428571428571429,0,0.5,0,0,0,0.142857142857143,0.5,0.5,0,0,0,0,0,0,0.142857142857143,0.785714285714286,0.0714285714285714,1,0.666666666666667,85000,1,0,0,0
826640,"b","2011-10-11",1,0,"01",1,52,255,0,0,1,0,0.326923076923077,0,0,0,0,0.115384615384615,0,0,0,0.153846153846154,0.519230769230769,0.0576923076923077,0.269230769230769,0,0,0.326923076923077,0,0.673076923076923,0,0,0,0,0,0,0,0,0
826640,"m","2016-12-02",1,0,"01",1,26,147,0,0,0,0,0,0,0.961538461538462,0,0.0769230769230769,0.153846153846154,0.0384615384615385,0,0,0.884615384615385,0.115384615384615,0,0,0,0,0,0.115384615384615,0.0384615384615385,0.846153846153846,0,1,0.666666666666667,120000,0,1,0,0
826657,"b","2011-11-29",1,0,"01",1,60,367,0.0666666666666667,0.05,0.883333333333333,0,0.25,0,0,0,0,0.183333333333333,0,0,0,0.233333333333333,0.45,0.0333333333333333,0.283333333333333,0,0,0.233333333333333,0.05,0.716666666666667,0,0,0,0,0,0,0,0,0
826657,"m","2015-12-07",1,0,"01",1,10,83,0.5,0.7,0.6,0.4,0.4,0.8,0.4,0.1,0.4,0.4,0.4,0.5,0.1,0,0.7,0,0.3,0,0,0,0,0.3,0.7,0,0.5,0.8,1e+05,0,0,0,1
826664,"m","2015-12-07",0,0,"00",1,12,83,0,0,0,0,0,0,0.666666666666667,0,0.416666666666667,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,1,0.666666666666667,70000,0,0,1,0
826671,"b","2011-06-12",1,0,"01",1,51,255,0,0,1,0,0.235294117647059,0,0,0,0,0.0196078431372549,0,0,0,0.588235294117647,0.215686274509804,0.0980392156862745,0.0980392156862745,0,0,0.294117647058824,0,0.705882352941177,0,0,0,0,0,0,0,0,0
826671,"m","2015-12-07",1,0,"01",1,11,50,0,0,0,0,0.0909090909090909,0.272727272727273,0.363636363636364,0,0.727272727272727,0.454545454545455,0.0909090909090909,0.0909090909090909,0,0.272727272727273,0.727272727272727,0,0,0,0,0,0,0.272727272727273,0.545454545454545,0.181818181818182,0.75,0.5,70000,0,1,0,0
826688,"m","2016-03-07",0,0,"00",1,10,46,0,0,0,0,0.1,0.1,0.5,0,0.2,0.4,0.1,0,0,0.3,0.7,0,0,0,0,0,0,0.1,0.9,0,0.5,1,23000,1,0,0,0
826695,"b","2012-01-23",1,0,"01",1,53,326,0.0566037735849057,0,0.849056603773585,0,0.245283018867925,0,0,0,0,0,0,0,0,0.207547169811321,0.433962264150943,0.0188679245283019,0.339622641509434,0,0,0.188679245283019,0.0188679245283019,0.792452830188679,0,0,0,0,0,0,0,0,0
826695,"m","2016-03-07",1,0,"01",1,10,59,0,0,0,0,0.1,0.3,0.6,0,0.7,0.4,0,0,0,0.6,0.3,0.1,0,0,0,0,0,0.2,0.7,0.1,1,1,147000,1,0,0,0
826705,"b","2012-01-30",1,0,"01",1,75,379,0,0.0133333333333333,0.986666666666667,0,0.4,0,0,0,0,0.0933333333333333,0,0,0,0.413333333333333,0.146666666666667,0,0.44,0,0,0.173333333333333,0.146666666666667,0.68,0,0,0,0,0,0,0,0,0
826705,"m","2016-01-07",1,0,"01",1,7,37,0,0,0,0,0,0.428571428571429,0.571428571428571,0,0.571428571428571,0.285714285714286,0.285714285714286,0.142857142857143,0,0.428571428571429,0.571428571428571,0,0,0,0,0,0,0.142857142857143,0.714285714285714,0.142857142857143,1,1,2e+05,1,0,0,0
826712,"b","2012-01-31",1,0,"01",1,41,193,0,0,0.707317073170732,0,0.146341463414634,0,0,0,0,0.024390243902439,0,0,0,0.170731707317073,0.365853658536585,0.121951219512195,0.170731707317073,0.170731707317073,0,0.121951219512195,0.0975609756097561,0.780487804878049,0,0,0,0,0,0,0,0,0
826712,"m","2016-01-05",1,0,"01",1,6,33,0,0,0,0,0,0.166666666666667,0.5,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,1,1,0,1,0,0,0
826729,"b","2012-03-23",1,0,"01",1,60,327,0,0,0.5,0,0.133333333333333,0,0,0,0,0.0666666666666667,0,0,0,0.233333333333333,0.766666666666667,0,0,0,0,0.0833333333333333,0.1,0.816666666666667,0,0,0,0,0,0,0,0,0
826729,"m","2016-01-05",1,0,"01",1,9,40,0,0,0,0,0,0.222222222222222,0.444444444444444,0,0.555555555555556,0.333333333333333,0,0.222222222222222,0,0.222222222222222,0.777777777777778,0,0,0,0,0,0.111111111111111,0.333333333333333,0.444444444444444,0.111111111111111,1,0.666666666666667,30000,0,1,0,0
826736,"b","2012-03-02",1,0,"01",1,40,235,0,0,0,0,0.1,0,0,0,0,0.25,0,0,0,0.375,0.625,0,0,0,0,0.25,0.275,0.475,0,0,0,0,0,0,0,0,0
826736,"m","2016-03-17",1,0,"01",1,11,66,0,0,0,0,0,0,0.181818181818182,0,0.181818181818182,0,0,0,0.454545454545455,0.727272727272727,0.272727272727273,0,0,0,0,0,0,0.181818181818182,0.818181818181818,0,1,0.75,82000,1,0,0,0
826743,"b","2012-03-23",1,0,"01",1,53,287,0,0,0.792452830188679,0,0.245283018867925,0,0,0,0,0.0754716981132075,0,0,0,0.30188679245283,0.60377358490566,0,0.0943396226415094,0,0,0.283018867924528,0.0566037735849057,0.660377358490566,0,0,0,0,0,0,0,0,0
826743,"m","2016-03-29",1,0,"01",1,8,39,0,0,0,0,0,0.25,0.625,0,0.375,0.25,0.125,0.25,0,0.625,0.375,0,0,0,0,0,0,0.125,0.75,0.125,0.25,1,18000,1,0,0,0
826750,"b","2012-01-03",1,0,"01",1,47,242,0,0,1,0,0.425531914893617,0,0,0,0,0,0,0,0,0.25531914893617,0.340425531914894,0.0212765957446809,0.382978723404255,0,0,0.446808510638298,0.106382978723404,0.446808510638298,0,0,0,0,0,0,0,0,0
826750,"m","2016-11-18",1,0,"01",1,24,130,0,0,0,0,0,0,0.791666666666667,0,0.208333333333333,0.291666666666667,0,0,0.0416666666666667,0.833333333333333,0.166666666666667,0,0,0,0,0,0,0,1,0,1,1,250000,1,0,0,0
826767,"b","2012-03-15",1,0,"01",1,56,344,0.339285714285714,0,0.553571428571429,0,0.214285714285714,0,0,0,0,0.178571428571429,0,0,0,0.392857142857143,0.303571428571429,0,0.303571428571429,0,0,0.303571428571429,0.0535714285714286,0.642857142857143,0,0,0,0,0,0,0,0,0
826767,"m","2015-10-19",1,0,"01",1,9,49,0,0,0,0,0,0,0.222222222222222,0,0.111111111111111,0,0,0,0.666666666666667,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0.111111111111111,0.777777777777778,0.111111111111111,1,1,50000,1,0,0,0
826774,"b","2012-04-02",1,0,"01",1,38,213,0,0,1,0,0.263157894736842,0,0,0,0,0.0263157894736842,0,0,0,0.157894736842105,0.842105263157895,0,0,0,0,0.394736842105263,0.0263157894736842,0.578947368421053,0,0,0,0,0,0,0,0,0
826774,"m","2015-11-02",1,0,"01",1,13,67,0,0,0,0,0,0,0.769230769230769,0,0.230769230769231,0,0,0.153846153846154,0.0769230769230769,0.615384615384615,0.384615384615385,0,0,0,0,0,0.0769230769230769,0.153846153846154,0.692307692307692,0.0769230769230769,1,0.666666666666667,1e+05,1,0,0,0
826781,"b","2012-12-04",1,0,"01",1,66,305,0,0,1,0,0.106060606060606,0,0.424242424242424,0,0,0.227272727272727,0,0,0,0.0303030303030303,0.712121212121212,0,0.257575757575758,0,0,0.242424242424242,0.0303030303030303,0.727272727272727,0,0,0,0,0,0,0,0,0
826781,"m","2015-11-10",1,0,"01",1,51,235,0,0,0,0,0,0.0392156862745098,0.274509803921569,0,0.764705882352941,0.0196078431372549,0.0196078431372549,0.0196078431372549,0,0.509803921568627,0.490196078431373,0,0,0,0,0,0.0196078431372549,0.196078431372549,0.568627450980392,0.215686274509804,1,0.666666666666667,6e+05,0,1,0,0
826798,"b","2012-05-28",1,0,"01",1,57,311,0,0,0,0,0,0,0.12280701754386,0,0,0.0701754385964912,0,0,0,0,0,0,1,0,0,0.245614035087719,0.105263157894737,0.649122807017544,0,0,0,0,0,0,0,0,0
826798,"m","2015-12-01",1,0,"01",1,10,59,0,0,0,0,0,0,0.4,0,0.5,0,0,0,0.1,1,0,0,0,0,0,0,0,0.2,0.8,0,1,0.75,50000,0,0,1,0
826808,"b","2012-03-26",1,0,"01",1,59,343,0.491525423728814,0,0.271186440677966,0,0.0508474576271186,0,0,0,0,0.0677966101694915,0,0,0,0.135593220338983,0.864406779661017,0,0,0,0,0.305084745762712,0.338983050847458,0.355932203389831,0,0,0,0,0,0,0,0,0
826808,"m","2015-12-15",1,0,"01",1,11,47,0,0,0,0,0,0.0909090909090909,0.454545454545455,0,0.363636363636364,0,0.0909090909090909,0.272727272727273,0,0.727272727272727,0.272727272727273,0,0,0,0,0,0.0909090909090909,0,0.727272727272727,0.181818181818182,0.75,1,320000,0,0,1,0
826815,"b","2012-04-24",1,0,"01",1,24,150,0.25,0,0.5,0,0.0833333333333333,0,0.666666666666667,0,0,0.125,0,0,0,0,1,0,0,0,0,0.208333333333333,0.0833333333333333,0.708333333333333,0,0,0,0,0,0,0,0,0
826815,"m","2015-10-23",1,0,"01",1,42,217,0,0,0,0,0.285714285714286,0.0476190476190476,0.476190476190476,0,0.238095238095238,0.0476190476190476,0.0714285714285714,0.142857142857143,0,0.0714285714285714,0.761904761904762,0,0.166666666666667,0,0,0,0.0476190476190476,0.0952380952380952,0.738095238095238,0.119047619047619,0.75,1,15000,1,0,0,0
826822,"b","2012-08-05",1,0,"01",1,45,227,0,0,1,0,0.288888888888889,0,0.511111111111111,0,0,0.0666666666666667,0,0,0,0.688888888888889,0.311111111111111,0,0,0,0,0.155555555555556,0.133333333333333,0.711111111111111,0,0,0,0,0,0,0,0,0
